Extracurricular_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,study_hours,sleep_hours,Academic Pressure,Financial Stress,Depression
0.2,2.7,3.2,3.11,High,9,9,5.0,1.0,1
0.2,2.7,3.2,3.11,High,9,9,3.0,5.0,1
3.7,2.3,3.9,3.41,Moderate,6,8,4.0,3.0,1
1.9,1.1,5.7,3.18,Moderate,8,8,5.0,1.0,0
1.9,1.1,5.7,3.18,Moderate,8,8,3.0,2.0,0
1.9,1.1,5.7,3.18,Moderate,8,8,4.0,5.0,1
1.9,1.1,5.7,3.18,Moderate,8,8,1.0,2.0,0
2.2,4.6,2.4,3.17,High,9,6,3.0,3.0,0
2.2,4.6,2.4,3.17,High,9,6,4.0,2.0,1
2.0,3.7,6.3,2.91,High,6,6,1.0,2.0,1
2.0,3.7,6.3,2.91,High,6,6,3.0,4.0,0
2.0,3.7,6.3,2.91,High,6,6,4.0,4.0,0
2.0,3.7,6.3,2.91,High,6,6,4.0,2.0,0
3.9,0.1,1.2,3.28,High,10,9,3.0,1.0,0
3.9,0.1,1.2,3.28,High,10,9,3.0,5.0,1
3.9,0.1,1.2,3.28,High,10,9,1.0,2.0,0
1.9,5.2,2.1,2.88,Moderate,7,8,2.0,2.0,1
1.9,5.2,2.1,2.88,Moderate,7,8,1.0,4.0,1
1.9,5.2,2.1,2.88,Moderate,7,8,4.0,4.0,1
1.9,5.2,2.1,2.88,Moderate,7,8,4.0,4.0,1
1.7,4.4,0.5,3.26,High,8,9,4.0,4.0,1
1.7,4.4,0.5,3.26,High,8,9,2.0,2.0,0
1.7,4.4,0.5,3.26,High,8,9,2.0,5.0,0
0.2,5.2,3.9,2.75,Moderate,6,8,5.0,5.0,1
0.2,5.2,3.9,2.75,Moderate,6,8,2.0,1.0,0
3.2,5.2,0.5,2.96,Low,6,9,2.0,1.0,0
1.8,1.1,6.2,3.2,High,9,6,5.0,3.0,1
2.4,0.3,4.6,3.26,High,9,8,3.0,3.0,1
2.5,3.0,6.8,2.5,Low,6,6,2.0,2.0,1
2.5,3.0,6.8,2.5,Low,6,6,5.0,3.0,1
2.5,3.0,6.8,2.5,Low,6,6,4.0,5.0,1
2.5,3.0,6.8,2.5,Low,6,6,3.0,3.0,1
2.0,5.9,4.8,2.82,High,6,6,1.0,1.0,0
2.0,5.9,4.8,2.82,High,6,6,1.0,4.0,0
1.6,2.1,2.1,3.87,High,10,8,5.0,4.0,1
1.6,2.1,2.1,3.87,High,10,8,1.0,2.0,0
1.6,2.1,2.1,3.87,High,10,8,1.0,1.0,0
1.8,5.1,0.9,3.23,High,8,8,1.0,4.0,1
1.8,5.1,0.9,3.23,High,8,8,5.0,2.0,1
1.8,5.1,0.9,3.23,High,8,8,2.0,4.0,1
1.5,3.5,4.1,3.33,Moderate,7,8,3.0,3.0,1
2.4,0.5,10.0,3.11,High,6,6,4.0,1.0,1
2.4,0.5,10.0,3.11,High,6,6,5.0,2.0,0
2.4,0.5,10.0,3.11,High,6,6,5.0,2.0,0
2.4,0.5,10.0,3.11,High,6,6,5.0,4.0,1
1.6,0.5,6.4,2.89,Moderate,8,8,2.0,5.0,1
1.6,0.5,6.4,2.89,Moderate,8,8,1.0,2.0,0
2.2,1.1,2.4,3.43,High,10,8,3.0,4.0,1
2.2,1.1,2.4,3.43,High,10,8,1.0,4.0,0
2.2,1.1,2.4,3.43,High,10,8,5.0,2.0,0
2.2,1.1,2.4,3.43,High,10,8,2.0,1.0,0
2.2,1.1,2.4,3.43,High,10,8,5.0,2.0,1
2.2,1.1,2.4,3.43,High,10,8,4.0,3.0,1
2.2,1.1,2.4,3.43,High,10,8,5.0,4.0,1
2.2,1.1,2.4,3.43,High,10,8,4.0,3.0,1
2.2,1.1,2.4,3.43,High,10,8,5.0,4.0,1
2.2,1.1,2.4,3.43,High,10,8,3.0,1.0,0
2.2,1.1,2.4,3.43,High,10,8,3.0,1.0,1
2.2,1.1,2.4,3.43,High,10,8,1.0,2.0,1
3.9,2.5,5.7,2.8,Low,6,6,3.0,1.0,0
3.9,2.5,5.7,2.8,Low,6,6,5.0,5.0,1
2.1,0.4,6.0,3.37,High,9,6,2.0,3.0,1
3.6,1.5,4.7,2.91,Low,6,8,3.0,3.0,1
3.6,1.5,4.7,2.91,Low,6,8,2.0,1.0,0
3.9,3.5,2.4,2.95,High,8,6,1.0,2.0,0
1.2,4.0,5.0,2.76,Low,6,8,3.0,4.0,0
1.2,4.0,5.0,2.76,Low,6,8,1.0,3.0,0
1.0,0.7,6.2,2.69,Moderate,8,8,3.0,4.0,1
1.0,0.7,6.2,2.69,Moderate,8,8,3.0,2.0,1
1.0,0.7,6.2,2.69,Moderate,8,8,2.0,1.0,0
2.4,5.9,0.0,3.22,Moderate,6,9,5.0,5.0,1
2.4,5.9,0.0,3.22,Moderate,6,9,2.0,5.0,1
2.4,5.9,0.0,3.22,Moderate,6,9,4.0,4.0,0
2.4,5.9,0.0,3.22,Moderate,6,9,1.0,5.0,0
2.4,5.9,0.0,3.22,Moderate,6,9,3.0,1.0,0
2.4,5.9,0.0,3.22,Moderate,6,9,4.0,2.0,1
2.4,5.9,0.0,3.22,Moderate,6,9,3.0,2.0,0
2.4,5.9,0.0,3.22,Moderate,6,9,3.0,5.0,1
2.4,5.9,0.0,3.22,Moderate,6,9,3.0,5.0,1
2.4,5.9,0.0,3.22,Moderate,6,9,5.0,2.0,1
2.4,5.9,0.0,3.22,Moderate,6,9,5.0,3.0,1
2.4,5.9,0.0,3.22,Moderate,6,9,3.0,1.0,0
2.4,5.9,0.0,3.22,Moderate,6,9,5.0,4.0,1
2.4,5.9,0.0,3.22,Moderate,6,9,4.0,1.0,1
2.4,5.9,0.0,3.22,Moderate,6,9,5.0,5.0,1
2.4,5.9,0.0,3.22,Moderate,6,9,3.0,3.0,0
2.4,5.9,0.0,3.22,Moderate,6,9,1.0,4.0,0
2.6,1.4,2.7,3.39,High,9,8,3.0,3.0,0
2.6,1.4,2.7,3.39,High,9,8,5.0,4.0,1
2.0,0.1,6.6,3.27,Moderate,7,8,4.0,3.0,1
2.0,0.1,6.6,3.27,Moderate,7,8,5.0,3.0,1
2.0,0.1,6.6,3.27,Moderate,7,8,4.0,5.0,1
3.2,2.4,4.9,3.36,High,8,6,3.0,4.0,0
3.2,2.4,4.9,3.36,High,8,6,5.0,3.0,0
3.2,2.4,4.9,3.36,High,8,6,3.0,2.0,1
2.7,5.0,2.5,3.04,Moderate,6,8,5.0,4.0,1
1.3,5.6,2.0,3.08,Moderate,7,8,3.0,3.0,0
1.3,5.6,2.0,3.08,Moderate,7,8,3.0,4.0,1
1.3,5.6,2.0,3.08,Moderate,7,8,4.0,4.0,1
1.3,5.6,2.0,3.08,Moderate,7,8,3.0,1.0,0
1.0,0.3,7.4,3.04,Moderate,6,9,4.0,2.0,0
2.0,4.4,3.0,3.27,Moderate,7,8,4.0,3.0,1
2.0,4.4,3.0,3.27,Moderate,7,8,5.0,3.0,1
2.0,4.4,3.0,3.27,Moderate,7,8,4.0,5.0,1
0.5,3.0,9.0,2.91,Low,5,6,3.0,1.0,0
0.2,5.9,3.9,2.76,Moderate,6,8,3.0,4.0,0
0.2,5.9,3.9,2.76,Moderate,6,8,1.0,3.0,0
3.2,3.0,1.5,2.86,Moderate,8,9,3.0,4.0,1
2.9,5.4,2.6,2.98,Low,6,8,2.0,5.0,1
2.9,5.4,2.6,2.98,Low,6,8,1.0,2.0,0
0.5,4.1,6.7,3.07,Low,5,8,2.0,1.0,0
2.9,0.4,6.0,3.15,Moderate,7,8,2.0,2.0,0
2.9,0.4,6.0,3.15,Moderate,7,8,2.0,1.0,0
2.9,0.4,6.0,3.15,Moderate,7,8,5.0,2.0,1
2.9,0.4,6.0,3.15,Moderate,7,8,5.0,1.0,0
2.9,0.4,6.0,3.15,Moderate,7,8,2.0,3.0,1
1.6,2.7,4.0,3.32,High,10,6,3.0,4.0,1
1.6,2.7,4.0,3.32,High,10,6,2.0,2.0,1
3.9,0.2,5.0,2.93,Moderate,7,8,3.0,2.0,0
3.9,0.2,5.0,2.93,Moderate,7,8,5.0,4.0,1
3.9,0.2,5.0,2.93,Moderate,7,8,5.0,4.0,1
1.1,4.1,5.8,2.96,High,7,6,1.0,1.0,0
2.5,3.0,4.4,2.51,Low,5,9,4.0,5.0,0
2.8,1.2,2.4,3.06,High,8,9,5.0,2.0,0
2.2,1.9,1.7,3.85,High,9,9,5.0,5.0,1
2.2,1.9,1.7,3.85,High,9,9,3.0,4.0,0
2.1,2.0,2.1,3.49,High,10,8,2.0,1.0,1
2.1,2.0,2.1,3.49,High,10,8,3.0,4.0,1
2.1,2.0,2.1,3.49,High,10,8,4.0,4.0,1
2.1,2.0,2.1,3.49,High,10,8,3.0,4.0,0
2.1,2.0,2.1,3.49,High,10,8,2.0,5.0,1
2.1,2.0,2.1,3.49,High,10,8,5.0,4.0,1
0.6,2.5,5.9,3.44,High,10,6,1.0,2.0,1
0.6,2.5,5.9,3.44,High,10,6,1.0,1.0,0
0.6,2.5,5.9,3.44,High,10,6,3.0,1.0,0
0.6,2.5,5.9,3.44,High,10,6,4.0,4.0,1
0.6,2.5,5.9,3.44,High,10,6,3.0,2.0,1
0.6,2.5,5.9,3.44,High,10,6,5.0,3.0,1
0.6,2.5,5.9,3.44,High,10,6,3.0,5.0,0
0.6,2.5,5.9,3.44,High,10,6,2.0,5.0,1
0.6,2.5,5.9,3.44,High,10,6,5.0,5.0,1
0.6,2.5,5.9,3.44,High,10,6,3.0,3.0,1
0.6,2.5,5.9,3.44,High,10,6,5.0,1.0,0
0.6,2.5,5.9,3.44,High,10,6,4.0,4.0,1
0.6,2.5,5.9,3.44,High,10,6,3.0,4.0,1
0.6,2.5,5.9,3.44,High,10,6,3.0,2.0,1
2.4,4.4,4.0,3.3,High,7,6,4.0,1.0,0
2.4,4.4,4.0,3.3,High,7,6,5.0,2.0,0
2.4,4.4,4.0,3.3,High,7,6,5.0,5.0,1
2.4,4.4,4.0,3.3,High,7,6,3.0,3.0,0
3.0,5.3,3.2,2.91,Moderate,6,6,1.0,2.0,1
3.0,5.3,3.2,2.91,Moderate,6,6,3.0,4.0,0
3.0,5.3,3.2,2.91,Moderate,6,6,4.0,4.0,0
3.0,5.3,3.2,2.91,Moderate,6,6,4.0,2.0,0
2.5,2.3,4.5,3.31,High,8,6,5.0,4.0,1
0.4,5.1,4.3,2.81,Low,6,9,5.0,3.0,1
0.4,5.1,4.3,2.81,Low,6,9,3.0,1.0,1
0.4,5.1,4.3,2.81,Low,6,9,3.0,4.0,0
2.1,5.6,3.9,2.73,Moderate,6,6,4.0,5.0,1
2.1,5.6,3.9,2.73,Moderate,6,6,4.0,3.0,1
2.1,5.6,3.9,2.73,Moderate,6,6,5.0,3.0,1
0.4,2.5,7.3,3.24,Moderate,8,6,2.0,3.0,0
0.4,2.5,7.3,3.24,Moderate,8,6,1.0,3.0,0
1.8,4.2,4.2,2.82,Low,6,8,3.0,1.0,0
1.8,4.2,4.2,2.82,Low,6,8,2.0,3.0,1
1.8,4.2,4.2,2.82,Low,6,8,2.0,5.0,0
1.8,4.2,4.2,2.82,Low,6,8,3.0,5.0,1
1.8,4.2,4.2,2.82,Low,6,8,1.0,3.0,0
1.8,4.2,4.2,2.82,Low,6,8,4.0,1.0,0
1.8,4.2,4.2,2.82,Low,6,8,3.0,4.0,1
1.8,4.2,4.2,2.82,Low,6,8,2.0,2.0,0
2.5,1.6,1.6,3.22,High,9,9,4.0,4.0,1
2.5,1.6,1.6,3.22,High,9,9,1.0,5.0,0
2.5,1.6,1.6,3.22,High,9,9,1.0,4.0,0
2.5,1.6,1.6,3.22,High,9,9,3.0,4.0,1
2.5,1.6,1.6,3.22,High,9,9,1.0,5.0,1
2.5,1.6,1.6,3.22,High,9,9,1.0,1.0,0
2.5,1.6,1.6,3.22,High,9,9,2.0,2.0,0
2.5,1.6,1.6,3.22,High,9,9,4.0,5.0,1
2.5,1.6,1.6,3.22,High,9,9,4.0,5.0,1
2.5,1.6,1.6,3.22,High,9,9,4.0,4.0,1
2.5,1.6,1.6,3.22,High,9,9,5.0,3.0,0
2.5,1.6,1.6,3.22,High,9,9,4.0,2.0,1
0.1,4.2,7.6,2.71,Low,6,6,3.0,2.0,0
0.1,4.2,7.6,2.71,Low,6,6,4.0,4.0,1
0.1,4.2,7.6,2.71,Low,6,6,1.0,1.0,0
0.1,4.2,7.6,2.71,Low,6,6,2.0,4.0,1
0.1,4.2,7.6,2.71,Low,6,6,2.0,1.0,0
0.0,0.2,7.8,2.8,Moderate,7,9,3.0,1.0,0
0.0,0.2,7.8,2.8,Moderate,7,9,1.0,2.0,0
0.0,0.2,7.8,2.8,Moderate,7,9,5.0,5.0,1
0.0,0.2,7.8,2.8,Moderate,7,9,1.0,4.0,0
3.6,1.6,1.4,3.22,High,10,8,3.0,5.0,0
3.6,1.6,1.4,3.22,High,10,8,5.0,3.0,1
3.6,1.6,1.4,3.22,High,10,8,3.0,2.0,1
3.6,1.6,1.4,3.22,High,10,8,3.0,2.0,1
3.6,1.6,1.4,3.22,High,10,8,2.0,1.0,1
3.6,1.6,1.4,3.22,High,10,8,5.0,1.0,0
3.6,1.6,1.4,3.22,High,10,8,4.0,5.0,1
3.6,1.6,1.4,3.22,High,10,8,2.0,1.0,1
3.6,1.6,1.4,3.22,High,10,8,4.0,5.0,1
3.6,1.6,1.4,3.22,High,10,8,1.0,4.0,1
3.6,1.6,1.4,3.22,High,10,8,2.0,3.0,1
3.6,1.6,1.4,3.22,High,10,8,3.0,5.0,1
3.6,1.6,1.4,3.22,High,10,8,5.0,4.0,1
3.6,1.6,1.4,3.22,High,10,8,1.0,3.0,0
3.6,1.6,1.4,3.22,High,10,8,4.0,5.0,1
3.6,1.6,1.4,3.22,High,10,8,3.0,4.0,0
3.6,1.6,1.4,3.22,High,10,8,4.0,1.0,0
3.6,1.6,1.4,3.22,High,10,8,4.0,1.0,0
3.6,1.6,1.4,3.22,High,10,8,4.0,2.0,1
3.6,1.6,1.4,3.22,High,10,8,3.0,5.0,1
3.6,1.6,1.4,3.22,High,10,8,2.0,5.0,1
3.6,1.6,1.4,3.22,High,10,8,5.0,3.0,1
3.6,1.6,1.4,3.22,High,10,8,3.0,5.0,1
3.6,1.6,1.4,3.22,High,10,8,5.0,4.0,1
3.6,1.6,1.4,3.22,High,10,8,5.0,4.0,1
3.6,1.6,1.4,3.22,High,10,8,4.0,5.0,1
3.6,1.6,1.4,3.22,High,10,8,5.0,5.0,1
3.6,1.6,1.4,3.22,High,10,8,5.0,2.0,1
3.6,1.6,1.4,3.22,High,10,8,5.0,2.0,1
3.6,1.6,1.4,3.22,High,10,8,2.0,4.0,1
3.6,1.6,1.4,3.22,High,10,8,3.0,5.0,1
3.6,1.6,1.4,3.22,High,10,8,4.0,2.0,1
3.6,1.6,1.4,3.22,High,10,8,5.0,5.0,1
3.6,1.6,1.4,3.22,High,10,8,4.0,5.0,1
3.6,1.6,1.4,3.22,High,10,8,4.0,1.0,1
3.6,1.6,1.4,3.22,High,10,8,5.0,4.0,1
3.6,1.6,1.4,3.22,High,10,8,5.0,4.0,1
3.6,4.9,2.3,3.06,High,8,6,3.0,4.0,1
3.6,4.9,2.3,3.06,High,8,6,2.0,5.0,0
3.6,4.9,2.3,3.06,High,8,6,2.0,5.0,1
1.6,3.0,7.0,2.73,High,7,6,1.0,5.0,0
1.6,3.0,7.0,2.73,High,7,6,1.0,5.0,0
1.8,4.8,0.9,3.33,High,9,8,1.0,4.0,0
1.6,4.3,4.3,2.91,Low,6,8,3.0,3.0,1
1.6,4.3,4.3,2.91,Low,6,8,2.0,1.0,0
3.1,1.3,2.5,3.46,High,9,8,5.0,3.0,0
3.1,1.3,2.5,3.46,High,9,8,3.0,4.0,0
0.5,3.5,6.2,2.87,Moderate,6,8,5.0,2.0,1
0.6,4.4,4.0,3.0,Moderate,7,8,4.0,4.0,1
0.6,4.4,4.0,3.0,Moderate,7,8,3.0,3.0,0
0.6,4.4,4.0,3.0,Moderate,7,8,2.0,3.0,0
0.6,4.4,4.0,3.0,Moderate,7,8,4.0,2.0,1
0.6,4.4,4.0,3.0,Moderate,7,8,2.0,4.0,1
0.6,4.4,4.0,3.0,Moderate,7,8,2.0,5.0,1
0.6,4.4,4.0,3.0,Moderate,7,8,1.0,3.0,1
0.6,4.4,4.0,3.0,Moderate,7,8,5.0,3.0,1
0.3,0.3,5.6,3.53,High,10,8,5.0,1.0,1
0.3,0.3,5.6,3.53,High,10,8,4.0,4.0,0
1.9,0.2,8.3,2.99,Low,6,8,3.0,5.0,0
1.9,0.2,8.3,2.99,Low,6,8,5.0,4.0,1
1.9,0.2,8.3,2.99,Low,6,8,1.0,3.0,0
3.0,1.9,0.8,3.45,High,10,9,3.0,3.0,1
3.0,1.9,0.8,3.45,High,10,9,4.0,4.0,1
3.0,1.9,0.8,3.45,High,10,9,2.0,1.0,0
3.0,1.9,0.8,3.45,High,10,9,5.0,1.0,1
3.0,1.9,0.8,3.45,High,10,9,1.0,2.0,0
3.0,1.9,0.8,3.45,High,10,9,3.0,5.0,1
1.8,3.6,0.7,3.27,High,9,9,1.0,5.0,0
1.8,3.6,0.7,3.27,High,9,9,3.0,2.0,1
0.9,1.9,6.5,3.18,High,8,6,2.0,1.0,0
0.9,1.9,6.5,3.18,High,8,6,3.0,5.0,1
0.9,1.9,6.5,3.18,High,8,6,4.0,2.0,1
0.9,1.9,6.5,3.18,High,8,6,1.0,3.0,1
0.9,1.9,6.5,3.18,High,8,6,3.0,1.0,0
0.9,1.9,6.5,3.18,High,8,6,2.0,5.0,0
2.7,5.5,1.7,2.9,High,9,6,3.0,4.0,1
2.7,5.5,1.7,2.9,High,9,6,4.0,2.0,1
2.7,5.5,1.7,2.9,High,9,6,4.0,5.0,1
2.7,5.5,1.7,2.9,High,9,6,2.0,3.0,0
2.7,5.5,1.7,2.9,High,9,6,5.0,5.0,1
2.7,5.5,1.7,2.9,High,9,6,4.0,2.0,1
2.7,5.5,1.7,2.9,High,9,6,3.0,1.0,0
2.7,5.5,1.7,2.9,High,9,6,3.0,3.0,0
2.7,5.5,1.7,2.9,High,9,6,5.0,3.0,1
2.7,5.5,1.7,2.9,High,9,6,4.0,3.0,0
2.7,5.5,1.7,2.9,High,9,6,5.0,4.0,1
2.7,5.5,1.7,2.9,High,9,6,2.0,2.0,0
1.0,0.2,5.5,3.52,High,9,8,5.0,2.0,1
1.8,1.1,3.7,3.6,High,9,8,5.0,3.0,1
0.9,4.8,1.6,3.08,High,9,8,5.0,3.0,1
0.9,4.8,1.6,3.08,High,9,8,5.0,5.0,0
0.9,4.8,1.6,3.08,High,9,8,1.0,1.0,0
2.6,0.7,7.7,3.0,Moderate,7,6,1.0,2.0,0
2.6,0.7,7.7,3.0,Moderate,7,6,1.0,1.0,0
2.6,0.7,7.7,3.0,Moderate,7,6,4.0,4.0,0
2.7,0.8,2.6,3.58,High,9,9,4.0,2.0,0
2.7,0.8,2.6,3.58,High,9,9,1.0,1.0,0
2.7,0.8,2.6,3.58,High,9,9,4.0,5.0,1
2.7,0.8,2.6,3.58,High,9,9,4.0,5.0,1
0.4,4.0,5.1,2.88,Moderate,6,8,4.0,4.0,1
0.4,4.0,5.1,2.88,Moderate,6,8,4.0,3.0,1
3.9,4.1,0.4,3.4,Moderate,8,8,1.0,3.0,1
3.9,4.1,0.4,3.4,Moderate,8,8,3.0,5.0,1
3.9,4.1,0.4,3.4,Moderate,8,8,2.0,4.0,1
2.4,3.0,3.6,3.32,High,9,6,4.0,2.0,1
3.1,1.4,3.3,2.99,High,9,8,3.0,1.0,0
3.1,1.4,3.3,2.99,High,9,8,2.0,3.0,1
3.1,1.4,3.3,2.99,High,9,8,4.0,3.0,1
3.1,1.4,3.3,2.99,High,9,8,3.0,4.0,1
1.0,3.2,5.2,3.17,High,9,6,3.0,3.0,0
1.0,3.2,5.2,3.17,High,9,6,4.0,2.0,1
2.5,3.9,5.6,2.89,High,6,6,5.0,4.0,1
2.5,3.9,5.6,2.89,High,6,6,1.0,4.0,0
2.8,2.2,5.2,2.91,Low,6,8,3.0,3.0,1
2.8,2.2,5.2,2.91,Low,6,8,2.0,1.0,0
0.1,5.5,2.1,3.24,High,10,6,4.0,2.0,0
0.1,5.5,2.1,3.24,High,10,6,2.0,1.0,0
0.1,5.5,2.1,3.24,High,10,6,3.0,5.0,0
0.1,5.5,2.1,3.24,High,10,6,4.0,5.0,0
0.1,5.5,2.1,3.24,High,10,6,3.0,3.0,1
0.1,5.5,2.1,3.24,High,10,6,3.0,4.0,1
3.3,5.7,1.8,2.99,High,8,6,2.0,2.0,0
3.3,5.7,1.8,2.99,High,8,6,3.0,2.0,1
3.3,5.7,1.8,2.99,High,8,6,2.0,1.0,0
0.7,2.2,3.5,3.62,High,9,9,4.0,3.0,1
0.7,2.2,3.5,3.62,High,9,9,3.0,1.0,1
0.7,2.2,3.5,3.62,High,9,9,3.0,1.0,0
1.2,4.4,4.0,3.08,High,8,6,4.0,3.0,1
3.7,2.2,4.3,2.84,Moderate,6,8,1.0,2.0,0
3.7,2.2,4.3,2.84,Moderate,6,8,1.0,2.0,0
3.7,2.2,4.3,2.84,Moderate,6,8,3.0,1.0,0
3.7,2.2,4.3,2.84,Moderate,6,8,1.0,3.0,0
3.7,2.2,4.3,2.84,Moderate,6,8,5.0,4.0,0
3.7,2.2,4.3,2.84,Moderate,6,8,1.0,1.0,0
3.7,2.2,4.3,2.84,Moderate,6,8,3.0,4.0,0
3.7,2.2,4.3,2.84,Moderate,6,8,5.0,3.0,0
3.7,2.2,4.3,2.84,Moderate,6,8,3.0,5.0,1
3.7,2.2,4.3,2.84,Moderate,6,8,1.0,4.0,0
1.2,0.4,6.1,3.06,High,8,8,2.0,1.0,0
1.2,0.4,6.1,3.06,High,8,8,2.0,1.0,1
0.2,0.9,10.8,3.0,Low,6,6,4.0,3.0,1
0.2,0.9,10.8,3.0,Low,6,6,4.0,1.0,1
0.8,5.4,2.9,3.55,High,9,6,3.0,2.0,0
0.8,5.4,2.9,3.55,High,9,6,2.0,1.0,0
0.8,5.4,2.9,3.55,High,9,6,4.0,3.0,1
0.5,3.2,5.6,2.61,Moderate,7,8,5.0,3.0,1
0.5,3.2,5.6,2.61,Moderate,7,8,1.0,5.0,0
3.2,0.6,3.6,3.09,High,8,8,3.0,4.0,1
3.9,4.5,1.2,2.89,Moderate,6,8,3.0,1.0,0
3.9,4.5,1.2,2.89,Moderate,6,8,5.0,1.0,1
3.9,4.5,1.2,2.89,Moderate,6,8,1.0,2.0,0
3.9,4.5,1.2,2.89,Moderate,6,8,1.0,4.0,0
1.3,4.6,0.8,3.34,High,9,8,4.0,5.0,1
1.3,4.6,0.8,3.34,High,9,8,1.0,2.0,1
2.0,4.2,2.8,3.51,High,9,6,2.0,2.0,0
2.0,4.2,2.8,3.51,High,9,6,3.0,5.0,1
2.0,4.2,2.8,3.51,High,9,6,2.0,1.0,0
3.0,0.1,2.0,3.9,High,10,9,1.0,2.0,0
3.0,0.1,2.0,3.9,High,10,9,5.0,5.0,1
3.0,0.1,2.0,3.9,High,10,9,5.0,4.0,1
1.3,3.2,7.1,2.84,Moderate,6,6,1.0,1.0,0
1.3,3.2,7.1,2.84,Moderate,6,6,2.0,5.0,1
1.3,3.2,7.1,2.84,Moderate,6,6,4.0,4.0,1
1.3,3.2,7.1,2.84,Moderate,6,6,4.0,2.0,1
1.3,3.2,7.1,2.84,Moderate,6,6,1.0,1.0,0
1.3,3.2,7.1,2.84,Moderate,6,6,2.0,4.0,0
1.3,3.2,7.1,2.84,Moderate,6,6,2.0,2.0,0
1.3,3.2,7.1,2.84,Moderate,6,6,5.0,3.0,0
1.3,3.2,7.1,2.84,Moderate,6,6,1.0,4.0,0
1.3,3.2,7.1,2.84,Moderate,6,6,1.0,1.0,0
1.3,3.2,7.1,2.84,Moderate,6,6,4.0,4.0,1
1.3,3.2,7.1,2.84,Moderate,6,6,5.0,2.0,0
1.3,3.2,7.1,2.84,Moderate,6,6,3.0,2.0,0
1.8,4.6,3.8,2.98,Moderate,6,8,2.0,5.0,1
1.8,4.6,3.8,2.98,Moderate,6,8,1.0,2.0,0
3.2,0.6,4.9,3.04,Moderate,7,8,1.0,2.0,0
3.2,0.6,4.9,3.04,Moderate,7,8,3.0,1.0,0
3.2,0.6,4.9,3.04,Moderate,7,8,1.0,4.0,0
3.0,2.3,3.8,2.81,Moderate,7,8,3.0,4.0,0
3.0,2.3,3.8,2.81,Moderate,7,8,3.0,5.0,1
3.0,2.3,3.8,2.81,Moderate,7,8,5.0,5.0,1
3.4,2.9,3.1,3.26,High,8,6,4.0,4.0,1
3.4,2.9,3.1,3.26,High,8,6,4.0,2.0,1
3.4,2.9,3.1,3.26,High,8,6,2.0,4.0,0
2.9,1.7,0.7,3.51,High,10,9,2.0,4.0,0
2.9,1.7,0.7,3.51,High,10,9,2.0,3.0,0
2.9,1.7,0.7,3.51,High,10,9,1.0,2.0,0
1.8,4.8,0.2,3.34,Moderate,8,9,3.0,1.0,0
1.0,2.3,8.2,2.82,Low,5,8,5.0,5.0,1
1.0,2.3,8.2,2.82,Low,5,8,1.0,5.0,1
1.8,0.3,9.4,3.01,High,7,6,1.0,3.0,0
1.8,0.3,9.4,3.01,High,7,6,3.0,3.0,0
1.8,0.3,9.4,3.01,High,7,6,1.0,5.0,1
1.8,0.3,9.4,3.01,High,7,6,4.0,3.0,1
0.0,1.9,10.3,3.01,High,6,6,1.0,4.0,0
0.0,1.9,10.3,3.01,High,6,6,3.0,3.0,1
0.0,1.9,10.3,3.01,High,6,6,4.0,5.0,1
0.0,1.9,10.3,3.01,High,6,6,4.0,2.0,0
0.0,1.9,10.3,3.01,High,6,6,3.0,2.0,0
0.0,1.9,10.3,3.01,High,6,6,1.0,3.0,0
0.1,2.5,5.9,2.92,Moderate,7,8,5.0,4.0,1
1.7,4.1,4.0,3.11,High,8,6,1.0,2.0,1
1.7,4.1,4.0,3.11,High,8,6,5.0,3.0,1
1.7,4.1,4.0,3.11,High,8,6,4.0,4.0,1
1.7,4.1,4.0,3.11,High,8,6,4.0,4.0,1
1.7,4.1,4.0,3.11,High,8,6,5.0,5.0,1
1.7,4.1,4.0,3.11,High,8,6,3.0,5.0,1
2.1,1.1,9.1,2.98,Low,6,6,5.0,1.0,0
3.9,4.4,3.5,2.91,High,6,6,1.0,2.0,1
3.9,4.4,3.5,2.91,High,6,6,3.0,4.0,0
3.9,4.4,3.5,2.91,High,6,6,4.0,4.0,0
3.9,4.4,3.5,2.91,High,6,6,4.0,2.0,0
2.6,4.1,2.8,2.98,Low,6,9,1.0,4.0,0
1.7,2.6,6.6,3.07,High,7,6,1.0,5.0,1
1.3,5.3,4.0,3.36,High,8,6,3.0,4.0,0
1.3,5.3,4.0,3.36,High,8,6,5.0,3.0,0
1.3,5.3,4.0,3.36,High,8,6,3.0,2.0,1
2.7,2.9,1.5,3.17,Moderate,8,9,3.0,2.0,1
2.7,2.9,1.5,3.17,Moderate,8,9,5.0,4.0,1
2.7,2.9,1.5,3.17,Moderate,8,9,2.0,4.0,0
2.7,2.9,1.5,3.17,Moderate,8,9,1.0,1.0,0
2.7,2.9,1.5,3.17,Moderate,8,9,5.0,5.0,0
2.1,2.2,3.7,2.89,Moderate,7,9,5.0,4.0,1
2.1,2.2,3.7,2.89,Moderate,7,9,1.0,2.0,1
2.1,2.2,3.7,2.89,Moderate,7,9,5.0,2.0,0
0.4,2.4,3.4,3.4,High,10,8,3.0,2.0,0
0.4,2.4,3.4,3.4,High,10,8,5.0,1.0,1
0.4,2.4,3.4,3.4,High,10,8,5.0,5.0,1
